-20,3
8,-16
11,2
12,26
11,32
12,-16
-17,-9
-19,2
12,28
8,32
-22,0
14,-15
-21,-13
14,32
-20,-1
13,-13
-21,-15
15,34
13,31
11,-11
-19,-16
15,36
13,32
-14,-3
-6,10
8,-11
-13,-14
16,37
12,33
5,-11
-7,-11
15,38
10,32
-10,-3
3,-12
-1,-8
15,39
-10,-2
4,-6
-16,-5
14,38
-11,-2
12,36
5,25
-7,8
17,-7
10,33
22,-7
-17,14
-15,-6
25,-6
-18,12
-17,-6
25,-4
-13,-4
3,31
-18,-6
21,-1
2,31
-1,11
-9,3
0,11
-6,0
9,7
-5,-3
-11,-1
-8,24
2,-17
20,-3
-7,26
3,-18
22,-4
-16,15
-5,26
-11,7
4,-18
-11,-13
15,18
-18,17
6,-16
21,-4
-18,18
7,-12
20,-2
9,-8
18,0
-17,18
-11,24
-6,24
11,-3
-7,-8
-15,16
-18,14
-19,10
-6,-6
16,-4
-11,-4
-22,14
-5,-6
-12,-5
-24,13
-6,-7
-23,12
22,8
-6,-10
17,-12
-14,-8
-21,10
21,10
16,-12
-14,-9
-6,-18
14,-12
-14,-10
-15,18
-6,-21
12,-10
-11,8
-18,16
-7,23
-5,-22
10,-10
-13,-10
-20,13
-16,20
-3,-20
7,-10
-17,20
-2,-17
5,-12
-21,7
-16,19
-11,26
0,-13
2,-15
-16,18
-21,5
-11,21
-16,27
1,-10
-1,-18
-18,19
-18,25
3,-8
-4,-20
-19,18
-20,6
-14,19
-17,21
5,-8
-7,-20
-19,15
8,-9
-10,-18
-19,11
-15,-10
-10,-15
-21,15
-3,27
-10,24
-9,-15
-22,16
16,-5
-21,16
-20,4
-18,7
9,5
-22,4
10,5
-23,5
11,5
-23,7
-13,21
-18,13
-22,9
-17,11
-20,11
-12,-13
-20,12
-16,16
-8,-14
-22,12
-11,-9
-23,11
-22,11
-3,-10
-11,-7
-3,-9
-11,-6
-4,-9
-5,-9
-12,-4
-8,-9
-16,14
-19,9
-20,18
-19,16
-16,-7
-17,13
-1,12
-14,20
7,8
-17,-3
-15,20
7,6
8,5
-18,-2
-17,16
-20,14
-10,3
-20,2
-21,11
-18,15
-23,1
-4,3
-26,1
-26,0
-23,-1
-9,5
-11,0
-22,10
-19,-3
-19,8
-21,0
-22,3
-12,4
-21,2
-17,17
-21,-1
1,11
-14,23
-23,0
9,4
-22,1
-19,-2
9,3
-12,20
-19,-4
-23,4
-16,17
-18,-4
-24,0
-23,-5
-20,-8
-16,-11
-12,-11
20,5
-21,12
-22,8
-21,4
-8,-6
-20,7
-21,9
-14,-4
-21,18
2,12
-21,19
-20,-4
4,9
-15,-11
6,7
-17,-12
-18,-3
-19,-11
-21,-9
-21,-6
-19,7
-9,6
-6,23
-10,6
-9,25
-12,-6
-19,-5
-20,9
-12,22
-19,-7
-18,-8
1,12
-18,-7
-18,-5
-15,-13
-11,2
-13,-17
-11,-18
-9,-18
-6,-17
-13,-9
-14,18
6,-12
9,-12
12,-12
-12,-7
16,-11
17,-10
18,-9
-10,-6
18,-7
-10,-7
18,-4
-10,-12
-9,-14
-4,-15
-2,-12
-1,-12
0,-12
-2,-10
-3,-8
-5,-7
-7,-7
-9,-7
-15,-8
-17,-8
-19,-8
-12,24
5,9
-12,2
-19,1
-12,21
-13,0
-12,23
-10,1
0,12
10,6
-20,15
-26,14
-30,12
-31,10
-29,7
-19,21
-25,5
-25,19
-28,15
-28,10
-15,23
-25,6
-21,22
-24,19
-25,15
-12,-3
-19,19
-8,28
-10,5
-9,26
-21,1
-2,29
-4,28
-15,-5
3,33
3,35
-1,30
-13,-3
3,36
2,36
1,35
-1,31
-5,27
-14,21
-13,22
-6,9
19,10
11,1
10,-4
12,-6
14,-8
16,-9
18,-10
17,-9
13,-7
11,-4
11,-2
21,15
29,13
35,11
37,7
18,21
35,4
26,19
30,2
32,16
25,0
10,23
35,12
20,0
34,7
24,23
29,3
29,20
23,-1
11,26
32,15
16,27
30,10
12,-3
22,25
26,5
7,27
26,22
20,2
27,17
15,28
25,12
4,28
19,26
21,8
21,0
22,23
10,29
22,18
10,2
5,30
16,26
21,-2
7,30
17,22
17,18
13,25
21,3
6,30
13,21
8,29
8,7
20,7
4,30
5,29
18,-2
17,10
0,40
1,32
1,40
1,38
15,-4
3,12
6,9
16,18
4,10
14,19
18,13
18,14
19,3
17,15
6,8
-23,6
-25,4
-25,2
-19,-1
-8,-1
-6,-1
-7,-1
-9,0
-11,3
-10,0
-22,-4
-21,-5
-9,-5
-5,-8
-6,-13
-8,-17
-21,6
-9,-19
-9,-17
-4,-17
-21,3
-4,-18
-4,-19
9,23
-4,-16
-3,-12
-2,-11
-1,-11
-3,11
2,-16
2,-18
-1,-17
-3,-16
-5,-14
-6,-15
3,11
-7,-9
-8,-8
-9,-8
-10,-8
-15,-9
-15,-7
22,14
26,12
29,9
28,6
16,20
26,3
21,18
25,15
26,11
25,7
21,4
20,19
10,25
21,11
15,21
8,25
10,24
14,-5
-9,-1
-18,-10
-18,-11
-17,-11
-16,-10
-9,-4
-17,-7
-4,8
23,12
30,12
34,11
34,8
31,5
25,2
25,19
18,-1
30,17
31,12
9,-2
8,24
9,-1
15,24
24,19
6,-3
7,26
23,15
4,-5
19,11
6,-8
21,5
15,25
10,-11
19,7
14,-13
17,17
18,-15
20,-16
17,-14
13,-11
5,-5
4,-3
5,-3
8,-4
20,-1
18,-11
10,-5
18,-14
15,-14
11,-5
13,-5
9,-10
8,-7
10,-3
9,0
13,-3
8,0
19,-7
-1,33
19,-8
-1,34
19,4
19,-9
-1,32
16,19
-10,-4
-15,-12
-14,-12
-9,-9
-13,-11
-10,-5
15,-6
-24,8
-34,7
-40,6
-43,4
-26,13
-41,3
-33,12
-35,2
-38,10
-29,2
-23,17
-40,8
-23,2
-30,16
-37,5
-35,13
-32,3
-18,21
-25,1
-24,21
-37,6
-30,20
-33,3
-16,22
-34,17
-20,23
-35,12
-25,22
-33,8
-29,20
-28,4
-15,26
-31,17
-20,26
-30,13
-25,24
-27,9
-10,29
-28,22
-9,-3
-16,29
-28,18
-21,28
-8,29
-26,25
-11,31
-28,21
-14,31
-27,16
-19,-6
-18,29
-24,11
-7,32
-4,29
-10,32
-5,31
-13,32
-6,32
-15,30
-3,29
-8,32
-17,26
-4,31
-11,30
-7,6
-12,27
-3,31
-4,32
-9,30
-8,5
-5,33
-10,27
-2,31
-6,33
-3,32
-7,31
-7,28
-3,30
-6,31
-3,35
-2,35
-6,29
-3,38
-4,35
-3,40
-5,35
-3,42
-6,34
-3,43
-4,43
-7,29
-4,41
-5,37
-8,30
-12,28
-12,25
-8,26
-8,25
-15,22
-15,21
-17,19
-19,14
-24,9
21,-3
19,-4
21,9
22,4
12,-4
15,-9
12,-13
9,-16
6,-19
22,-5
3,-20
1,-20
20,-6
0,-18
0,-16
11,-10
-1,-10
4,-12
-1,-9
2,-12
-4,-13
3,-16
5,-18
6,-18
4,-17
8,6
7,7
15,-7
-6,-8
15,-11
-7,-18
10,-9
-7,-19
-6,-19
8,-8
-5,-18
7,-9
6,-14
2,-19
0,-20
-5,-11
-2,-19
-8,-11
-8,-13
2,11
-4,-10
-6,-11
-8,-15
-16,-9
-21,-2
23,14
27,12
30,9
29,6
27,3
21,19
26,16
26,8
17,23
21,20
22,16
21,12
19,8
16,21
18,17
14,-7
-6,8
1,10
22,12
31,11
37,9
38,6
35,3
29,-1
30,19
35,16
36,11
31,6
23,22
30,15
6,-4
10,26
18,26
6,-9
23,24
13,-15
9,29
24,14
6,6
16,-17
13,28
17,-18
16,25
16,-18
14,-16
9,-3
10,-12
19,13
7,-1
5,8
20,-5
2,8
18,-6
0,9
12,-7
22,-2
10,-8
22,2
23,2
11,-7
3,9
-2,30
2,9
-2,36
-2,37
-2,9
-3,8
10,1
19,-2
13,-6
5,27
8,2
10,3
13,-9
11,-8
24,4
23,7
20,9
20,11
22,10
9,2
-7,-17
-3,-18
-2,-16
1,-13
4,-11
6,-11
8,-13
8,-14
9,-14
9,-13
8,-10
6,-13
7,-14
10,-13
12,-11
13,-12
13,-10
-5,-16
1,-12
3,-13
5,-14
7,-15
10,-16
12,-15
-31,8
-30,6
-27,4
-28,9
-17,22
-22,20
-25,17
-13,25
-16,23
-18,20
-10,2
-7,27
-19,3
-4,30
6,-1
-1,-5
-17,-15
-24,-19
-29,-20
-32,-18
-31,-14
-27,-9
-27,-1
-21,-3
-31,-6
-31,-9
-28,-11
-22,-11
-30,-1
-28,-5
-23,-7
-25,9
-19,13
-23,14
-24,2
3,10
-25,12
-24,10
-22,-2
-1,10
-27,1
2,10
-23,10
-24,5
-24,6
-24,3
-21,8
-10,28
-10,30
-23,3
-11,25
11,-13
10,-14
4,-13
3,-14
-3,-17
8,-12
13,-8
9,-11
5,-13
7,-13
29,10
31,7
30,4
27,2
23,0
28,12
27,8
23,21
25,18
23,9
2,32
-9,-2
-30,8
-29,5
-26,2
-24,16
-27,13
-20,21
-23,18
-23,13
-13,24
2,34
28,9
32,8
33,7
20,18
32,6
25,16
19,12
24,5
30,8
24,17
30,3
25,17
27,0
24,16
24,-3
22,13
19,-5
20,22
24,20
9,-4
19,22
11,-6
15,-12
6,-17
5,-17
-7,33
-8,33
17,19
17,20
18,16
11,-14
8,-15
3,-15
4,-16
4,-15
28,-12
36,-9
40,-5
40,-1
26,4
35,1
28,8
41,-2
42,-3
26,14
38,-3
33,11
29,0
38,7
38,2
20,20
32,-1
28,18
24,-4
33,13
14,25
33,8
22,24
28,21
22,0
32,17
26,7
25,23
16,23
28,19
23,8
15,27
24,8
18,24
19,16
26,6
25,10
26,2
24,2
5,6
4,31
23,3
19,14
7,5
0,35
0,10
1,9
0,39
-5,8
12,25
11,25
19,17
20,15
21,17
11,-9
7,-11
5,-10
2,-20
1,-21
0,-19
7,-16
5,-20
4,-20
0,-17
1,-17
-2,-15
1,-11
19,-1
9,-6
